timestamp,K2S1_mX,K2S1_mS,K2S1_mCO2,K2S1_mO2,K2S1_cX,K2S1_cS,K2S1_rX,K2S1_rS,K2S1_rCO2,K2S1_rO2,K2S1_h
7.030265228888889,15.008360901897468,0.06451928944280277,0.04576905277048649,-0.0658589707264499,10.25725607921316,0.044094813430294956,0.9599496235681211,-2.307936701281658,0.8559613921536378,-1.2698677361890343,0
7.031654105555556,15.009719644965458,0.0663396745615784,0.048158370622531935,-0.06940716577765832,10.257921087881744,0.045337765311071754,0.9966580272225276,-2.3646663006651814,0.8643115241306494,-1.2847999385310342,0
7.03304301,15.01112786238356,0.06808419078696917,0.05057089140909468,-0.07299694476781077,10.258632983546137,0.046528863898061934,1.0310344834175305,-2.4186754918195073,0.8726581359813217,-1.299725858857647,0
7.0344318875,15.012581351429306,0.06975212467148505,0.05300642637704278,-0.07663026577019491,10.259388653670062,0.0476676288822163,1.0631050750822,-2.469994087369408,0.881000900011652,-1.314644911162411,0
7.035820783888889,15.014077677469365,0.07135151163274252,0.05546729554188947,-0.08030582065260863,10.260175895545448,0.048759509274657484,1.0929709980085476,-2.5189130284793357,0.890901432902752,-1.3297417818821122,0
7.037209666666667,15.015615145045448,0.07288976408417963,0.05795566922145069,-0.0840211412759415,10.260993569185953,0.049809574453167346,1.1210423402986847,-2.5656978715797174,0.9011293252950511,-1.3447905410615881,0
7.038598561388889,15.017191724296083,0.07437233804782249,0.06047297728702196,-0.08777527854666328,10.26185401374424,0.050821624290300856,1.1474518564647447,-2.6105508538757114,0.9113591021713766,-1.3598420723687101,0
7.039987451666668,15.018804941493132,0.07580262046287468,0.06301973075016669,-0.09156853611552565,10.262755190220188,0.051797978575405676,1.172313011993314,-2.6536038884745694,0.9215906423605221,-1.3748961975189868,0
7.041376328611111,15.02045193284981,0.07718198533430437,0.06559560958550403,-0.09540260157232211,10.263684501547448,0.05273952809248561,1.1956825770957498,-2.694922968088774,0.9318238798714571,-1.389952819417011,0
7.042765229722223,15.02212949303633,0.07850982877278177,0.06819953686105071,-0.0992806565971294,10.26463966715071,0.053645863128518365,1.2175666586381955,-2.7345155819547404,0.9420590905504266,-1.405012343927905,0
7.044154118333334,15.023836410722684,0.07978196281403548,0.07083186368906119,-0.10320050141797407,10.26561977402532,0.05451412493348088,1.2396052230173205,-2.772283203874001,0.9529005535313788,-1.4179333951450255,0
7.0455430097222225,15.025573315807142,0.08099730755657804,0.07349493465958504,-0.10715508861903018,10.266625160306036,0.05534357845784071,1.2603978202952824,-2.808219580451163,0.9639783779812903,-1.430448185978248,0
7.046931895277778,15.027337777213617,0.08216008746312256,0.07618834322466314,-0.11114523991114758,10.267654073115718,0.05613711285357782,1.2797488421741823,-2.842471597286548,0.9750503010234566,-1.4429562734742314,0
7.048320785555556,15.02912776861233,0.08327407587916962,0.07891202149181417,-0.11517121235415417,10.268705032761362,0.05689730869577505,1.2977702207501418,-2.875169639817808,0.9861164077640652,-1.4554577537844293,0
7.049709673055556,15.030941661281744,0.08434251789497312,0.08166620513115751,-0.11923248818173235,10.269775687815551,0.057626378921963074,1.3145581913917104,-2.906425669173414,0.9971766393860347,-1.4679525604685157,0
7.051098560833333,15.032778260631519,0.08536815396359325,0.08445148907386685,-0.12332785725466755,10.270865154953713,0.0583261977716792,1.3301946161988412,-2.936335004272556,1.0082310211896246,-1.480440722114374,0
7.052487442777778,15.034636780526668,0.08635320456247551,0.0872687884645715,-0.1274553595089913,10.271972829847057,0.058998284028042934,1.3462133452951075,-2.9649760809442234,1.0202778686580902,-1.4911013826830124,0
7.053876342777778,15.03651689588792,0.0872993976426686,0.0901194184336963,-0.1316124015959838,10.273098419278648,0.05964381978462959,1.3616438272730516,-2.992411673740784,1.0325064349464999,-1.5012065969237867,0
7.055265228333334,15.038417630180529,0.08821215077739508,0.09300379599537235,-0.13579787328698564,10.274241189859026,0.06026650777035826,1.376180946041918,-3.018808221409927,1.044736142804761,-1.5113127500612829,0
7.056654115555556,15.040336747201415,0.08910146070849348,0.09592073904807127,-0.14001449143720746,10.275399542096917,0.06087317883587807,1.3900768672233033,-3.044459368859682,1.0569671340281976,-1.5214199592698658,0
7.058043003055555,15.042274431558816,0.08996515386978872,0.0988716154457256,-0.1442594492369633,10.276571243613635,0.06146233519353085,1.403284288226356,-3.0693100436831124,1.0691993963363404,-1.5315282144016087,0
7.059431885833334,15.04423084520887,0.09080125730680193,0.10185769131017314,-0.14852999756026078,10.277756394020258,0.062032629814854814,1.4157617095947541,-3.0933119040037536,1.0814328856348145,-1.5416374790188794,0
7.060820784444445,15.046206027673364,0.09160866971987461,0.10488003758109288,-0.15282386415039234,10.278960728786263,0.06258334604318529,1.4295924207604482,-3.1164429213076614,1.094681032036595,-1.5491375180979159,0
7.062209672777778,15.048199793592168,0.0923871190769316,0.107939373367171,-0.15713903065396978,10.28018396303102,0.06311429891632189,1.4431539792617039,-3.1387028803649843,1.1082221849298186,-1.5560426245794887,0
7.063598560555556,15.050211849684278,0.09313721114005964,0.1110362447533448,-0.16147398725084638,10.28142573425055,0.06362590301025062,1.455988511165645,-3.1601158602985735,1.1217619344557872,-1.5629470067815834,0
7.0649874525,15.052241737159918,0.09386040498243828,0.11417093691235242,-0.16582760696401588,10.282685567550386,0.06411915570653438,1.468136681735181,-3.18072921971251,1.1353003265019723,-1.5698506881028633,0
7.066376337777778,15.054288815758675,0.09455900831001665,0.11734344918193118,-0.1701991119835968,10.28396286595743,0.06459563397535124,1.4796588700772908,-3.2006131927549544,1.1488372553306752,-1.5767536146232777,0
7.067765223333334,15.056352312540126,0.09523619470104139,0.12055357044986596,-0.17458817822728662,10.285256940631202,0.0650575061087247,1.4906352542242545,-3.219861143487213,1.1623727884940578,-1.5836558207890696,0
7.069154108055556,15.058431284109346,0.09589599017895782,0.12380082080903138,-0.17899485433970322,10.286554389398201,0.06550744231519,1.5015765873568268,-3.2385857178264637,1.175638135014754,-1.5900432802580757,0
7.070543011111111,15.060524719756469,0.09654167766326072,0.12708450779361172,-0.18341962394148115,10.287854688469059,0.06594768573220772,1.5125450940075993,-3.256881100455823,1.1886160137098902,-1.5959391949556687,0
7.071931895833334,15.062632248581803,0.09716212275012927,0.13040394215183188,-0.18786222888028173,10.289164632411305,0.06637067549098283,1.5228840355931483,-3.2744446339900626,1.2015962667908426,-1.6018361766149238,0
7.073320785555556,15.064753660166641,0.09775831098748651,0.13375942340963576,-0.1923216936007013,10.290484066768729,0.06677708539442685,1.5326206765279686,-3.2913081487491573,1.2145791126123298,-1.6077343244339584,0
7.074709673055556,15.066888605459015,0.09833468670598189,0.13715121186626608,-0.19679698563779283,10.291816182956335,0.06716997427191992,1.5418644109692377,-3.3075989571099207,1.227564483993767,-1.6136336078908915,0
7.0760985525,15.069036754417384,0.09889467953487316,0.1405794823747988,-0.20128717554664236,10.293160659033122,0.06755168504567106,1.5506989438120207,-3.323414473203869,1.240552326690885,-1.619534002341081,0
7.077487449166667,15.071197842473536,0.09944071574825668,0.14404439905980818,-0.2057915335527017,10.294517215148836,0.0679238751197455,1.5599229957609342,-3.338823803670722,1.2536594991636925,-1.6245174816820618,0
7.078876333611111,15.073371537223407,0.09997418428386598,0.1475459018946748,-0.21030925144586096,10.295885531050113,0.06828749327281558,1.569366769574561,-3.3538671051779776,1.2668079945588258,-1.6288377101993514,0
7.080265228611111,15.075557604765427,0.10049547886843341,0.1510839733330085,-0.21483978933545775,10.29726190910491,0.06864278547561414,1.578505062863074,-3.3685561438694074,1.2799609496004825,-1.6331593614438489,0
7.081654122222222,15.07775577402843,0.10100396420104732,0.1546584202665054,-0.21938259327246412,10.298646159977965,0.06898931801597614,1.5873246168622248,-3.3828754512073873,1.2931182520357323,-1.637482398524308,0
7.083043005555555,15.079965795535607,0.10149799086049367,0.15826896818345565,-0.22393721776514328,10.300041585608827,0.06932598792951693,1.59578933749628,-3.396782985934938,1.3062798184222053,-1.6418067940169807,0
7.084431889444445,15.082187468280097,0.10197490090056095,0.16191530555581785,-0.22850338079753546,10.301447953549234,0.0696509797670127,1.6038389608616412,-3.410208629310543,1.3194457521939642,-1.6461325818988646,0
7.085820785277779,15.08442061568813,0.10243128579210362,0.16559696455935427,-0.23308085160482955,10.302865048753922,0.06996196547243029,1.6118770432593923,-3.4230623018950284,1.3316548828418997,-1.6498625975657517,0
7.087209673611111,15.086665141432915,0.10287358775851531,0.1693111373223441,-0.23766781741949328,10.304292714787447,0.07026334520893562,1.6197349921214423,-3.4355209326570986,1.3433846076132694,-1.6533948999626429,0
7.088598563611111,15.088920622085105,0.10330642077406867,0.1730573096638753,-0.2422640668749258,10.305730569988826,0.07055827022438978,1.627362203639584,-3.44771084343444,1.3551138890984613,-1.6569270651266652,0
7.08998745138889,15.091186497514585,0.10372989585826539,0.17683624635184722,-0.24687024305581473,10.307178141607292,0.0708468161464705,1.6347621451002812,-3.459636061049752,1.3668426943759557,-1.660459083143145,0
7.091376339166667,15.093462265619745,0.10414402799782675,0.18064853596935113,-0.2514868617504276,10.308634997040693,0.07112899299431222,1.641936015492277,-3.471297986468988,1.378571042133059,-1.6639909596389502,0
7.092765229722223,15.095747473383978,0.10454873434045048,0.1844945761974325,-0.2561142931497579,10.310100738331492,0.07140474395293189,1.6488827299764257,-3.4826953634766866,1.3902989557452547,-1.6675227016527057,0
7.094154110277777,15.098041690222416,0.10494382964680285,0.18837452868292892,-0.26075270800399836,10.311578111904229,0.07167396401257632,1.6553696491618117,-3.4938250236826236,1.402242231076203,-1.6713397886820844,0
7.095542998333333,15.10034458363414,0.10532903939221787,0.1922884468571584,-0.26540223061941326,10.313067004065633,0.07193646705937516,1.661610107322402,-3.5046806224109313,1.4141837183964066,-1.675170564357711,0
7.096931897777778,15.10265584696026,0.10570398697961553,0.1962361543439716,-0.270062792614518,10.314565309951128,0.07219198320293532,1.6676060047888168,-3.5152525355571473,1.4261286076943067,-1.6790024034029232,0
7.098320775277778,15.104975159463539,0.10606818812295725,0.20021717533195985,-0.27473405287105696,10.316072686827138,0.07244018125716291,1.6733470941655744,-3.5255287485136924,1.438076612829315,-1.6828352140212441,0
7.099709668333333,15.107302366641127,0.10642107938135885,0.20423104373217302,-0.2794157607797845,10.317588900878075,0.07268067592723358,1.6788212033363745,-3.5354951894279396,1.4500280569497828,-1.6866690998710574,0
7.101098563611111,15.109637277338683,0.1067619858571985,0.2082769556277602,-0.28410734741473753,10.319113699582882,0.0729130058274791,1.6840137322316022,-3.545134828673792,1.4619828259581642,-1.6905040243458067,0
7.102487445277778,15.111979743986959,0.10709013458903853,0.21235390583829172,-0.28880808747982156,10.320641691686134,0.07313660595976407,1.6893990613733616,-3.55442663138901,1.4730779225120545,-1.6937285307610157,0
7.103876337777778,15.114329734050463,0.10740470708220985,0.2164608146245822,-0.2935172435893816,10.322172867122577,0.07335091749041321,1.6946598431511553,-3.5633498715814524,1.4837447705287556,-1.6967145493455384,0
7.105265227222222,15.116686983157665,0.10771130849577304,0.2205966604203208,-0.29823396118927065,10.323704765791392,0.0735597522186149,1.6997326706065097,-3.572054244848151,1.4944113310256695,-1.699700485310861,0
7.106654118611112,15.11905112663129,0.10801335331707101,0.22476159629714076,-0.30295837161169503,10.325237215815111,0.07376544242977917,1.7046960723824782,-3.5806311730403615,1.5050776423586814,-1.7026863493937539,0
7.108043006111111,15.121421863681583,0.10830953361248528,0.2289559382538409,-0.3076908108407562,10.326770091488616,0.07396709531785908,1.7095204594906603,-3.589046201132166,1.515743659685826,-1.7056721290410772,0
7.109431896111112,15.123798927239102,0.10859872933954733,0.23317997045150507,-0.31243159583908403,10.328303290457844,0.07416394643789057,1.714180617663739,-3.597269991153596,1.5264094320271906,-1.708657837974867,0
7.110820785833334,15.126182047481239,0.10888000375200611,0.23743388078268507,-0.31718095171277566,10.32983671046573,0.0743553565772668,1.7185832267246732,-3.605278161615338,1.537165085252294,-1.7117333412394307,0
7.112209673888889,15.128570969810307,0.1091526056981677,0.2417177925580543,-0.32193904762404263,10.33137026055806,0.07454081331428027,1.7228157769236103,-3.61305132349209,1.547889762481961,-1.7147693240307649,0
7.11359856138889,15.130965456803422,0.10941596979327722,0.2460317681182363,-0.3267060006500472,10.33289926117363,0.07471989785881109,1.726832312227419,-3.6205737669053417,1.5586173057917112,-1.7178060909305657,0
7.114987446388889,15.13336527865204,0.1096697153388787,0.25037579166844354,-0.33148185674172953,10.33442375915211,0.07489235150203871,1.7306246940397119,-3.6278360142049246,1.5693477006404268,-1.720843637817982,0
7.1163763411111125,15.13577024295728,0.1099136493918097,0.25474982337246266,-0.33626665001277184,10.335950793690422,0.07505809439709878,1.7341907196175497,-3.634835526463894,1.5800810419653497,-1.723881991562901,0
7.117765227222223,15.138180117303488,0.11014775888264465,0.25915365858993955,-0.3410602486937665,10.337480231306227,0.07521711798570195,1.7375305842632585,-3.641572493551576,1.5908171885775582,-1.7269211121934451,0
7.119154121388889,15.140594742809727,0.11037222205263493,0.26358713456637806,-0.3458625810429519,10.339015278482707,0.0753695683364226,1.7407785661079211,-3.6480530753080296,1.6010965278367824,-1.7298008423707643,0
7.120543006666668,15.143013915099877,0.11058739685868263,0.2680499129644778,-0.3506733985680232,10.340555798164447,0.075515690218754,1.7438193891878069,-3.6542871924999094,1.6112935217822348,-1.7326748978425852,0
7.121931896944445,15.145437496313807,0.11079383144199963,0.2725416854237786,-0.3554924988068879,10.342094757107795,0.07565580747040625,1.7466593453882722,-3.6602877862862497,1.6214916397429393,-1.7355492701271305,0
7.12332077888889,15.14786531401942,0.11099225505782823,0.2770619872163465,-0.3603195242972912,10.343632153374871,0.0757904189397036,1.74931532632763,-3.6660744936425194,1.6316907839872097,-1.7384239316783976,0
7.124709673055556,15.150297267896072,0.11118358708668233,0.2816103952131601,-0.3651541747020801,10.345164577871191,0.0759201279308979,1.7518075903652097,-3.6716709363790265,1.6418911056417727,-1.7412989250919604,0
7.126098560833333,15.152733201992998,0.11136892665708198,0.2861862898526417,-0.36999595283751885,10.346692130194354,0.07604568638742107,1.7541613181367774,-3.6771063901119665,1.652092468203813,-1.7441742118940526,0
7.127487444166667,15.155173009167251,0.1115495610891289,0.2907890497918642,-0.37484437231673257,10.348223147003925,0.07616803512585442,1.7570624980147256,-3.682417352812378,1.6613513109454825,-1.7462369586724535,0
7.128876338888889,15.157616619635485,0.1117269646746114,0.29541803162786606,-0.3796989347367688,10.349757570299566,0.076288180883906,1.7600103969458893,-3.6876427924939135,1.670424656121163,-1.7481504717001413,0
7.130265227777778,15.160063918374938,0.11190279272215731,0.3000724134018586,-0.3845589655760884,10.351295313048876,0.07640725395741692,1.7629225607085741,-3.69282634692154,1.679496662514159,-1.750063678066438,0
7.131654118333334,15.16251484672083,0.11207888898170691,0.30475138677325575,-0.38942381605349524,10.352836324004016,0.07652651322908827,1.765840661484921,-3.698016534515386,1.6885673789074815,-1.751976588055412,0
7.133043006944445,15.164969505976982,0.11225425675793088,0.3094539471721996,-0.39429291004910955,10.35438066151059,0.07664527811206323,1.7687422195804963,-3.703187182930475,1.697636781505926,-1.75388919664496,0
7.134431900555556,15.167428231314618,0.11242208410418865,0.31417974896836487,-0.39916661830804806,10.355928542162204,0.07675889753941617,1.77147362948225,-3.708159495573826,1.7067049154404523,-1.7558015133485358,0
7.135820782500001,15.169890753654744,0.11258361633545749,0.3189294422116177,-0.4040453517612553,10.357479771512509,0.07686822190972552,1.7740093020383085,-3.7129663718185757,1.7154880138764241,-1.7577804038667888,0
7.137209676388889,15.172356869329315,0.11274037840329619,0.3237037618423406,-0.4089295666479343,10.359034195891965,0.07697429247122439,1.7764704702883556,-3.7176479939199885,1.724144629143351,-1.7597181990101993,0
7.138598562222223,15.174826327200691,0.11289358774367003,0.3285031952464694,-0.41381948204550817,10.360591632561839,0.07707794048689574,1.7788513792029843,-3.7222363918822805,1.7328022138459946,-1.761656209908583,0
7.139987443055555,15.1772989469052,0.11304416196545479,0.3333282105059089,-0.41871531410701635,10.362151944768277,0.07717979245535606,1.7811727533437842,-3.726755694295107,1.7414607871734415,-1.7635944408572761,0
7.1413763447222225,15.179774618625194,0.11319271857764109,0.3381792575394022,-0.42361727556684764,10.363715041630089,0.07728026993804904,1.7834485138003717,-3.7312221399292187,1.7501205103503454,-1.7655329279463579,0
7.14276522,15.182253132200998,0.11333956479939115,0.34305643283366294,-0.4285252373820571,10.36528076977428,0.07737958267722564,1.785685637053816,-3.735643788046234,1.7587810890995135,-1.7674716053014383,0
7.1441541175,15.184734478286888,0.1134847155545685,0.347960070402729,-0.43343932505461674,10.366849104392687,0.07747774078574901,1.7878388899568942,-3.7400210757652803,1.7681359066231401,-1.76946710338957,0
7.1455430075000015,15.187218537635777,0.11362787499964472,0.3528901310056137,-0.43835930335893475,10.368419952193598,0.07757454226078977,1.7900146477760461,-3.744346276793006,1.777834237841596,-1.7713790988777087,0
7.1469318875,15.189705269424397,0.1137684477259579,0.357846572393741,-0.4432849492591598,10.369993270874499,0.07766958057644573,1.7921318471650598,-3.7486038527814656,1.7875357674076628,-1.773291670673093,0
7.1483207872222225,15.19219472048677,0.11390553902645106,0.3628293698851805,-0.4482160702420961,10.371569075014982,0.07776224487476815,1.7941704144326567,-3.7527704752960394,1.7972407035678413,-1.7752048598192165,0
7.1497096763888885,15.194686860059512,0.11403794570700763,0.3678381859366699,-0.453152176972265,10.373142570665898,0.07785167803583247,1.796102244213668,-3.756813389107037,1.8069488353867569,-1.777118624722731,0
7.151098561388889,15.197181752932947,0.11416416580412432,0.37287271584545295,-0.45809282627776077,10.3747139096312,0.07793685554368701,1.797893732797602,-3.7606934859389387,1.8166602080682197,-1.7790329742855988,0
7.15248745,15.19967949633643,0.11428239489681648,0.377932562309169,-0.4630374961159764,10.376283265804878,0.07801654646927,1.799907009266439,-3.7643637967271064,1.825810938861886,-1.780448166839621,0
7.153876341944444,15.202180202941983,0.11439052527377527,0.38301720087106617,-0.4679855519074873,10.37785082400081,0.07808931292240547,1.8018567661308447,-3.767769465244734,1.8347197668665274,-1.7816599440810754,0
7.155265230555556,15.20468392097188,0.11448865444196588,0.38812643439489064,-0.4729364307274985,10.379416724629673,0.07815522248747479,1.8035814414555629,-3.770913267452169,1.84362970580937,-1.782871872087829,0
7.156654124444445,15.207190224043705,0.11458887335092044,0.3932620682735234,-0.47789071314511045,10.380980782704686,0.07822252991133936,1.8053524552511588,-3.77411115867645,1.8525408111443722,-1.7840839584026484,0
7.158043005277778,15.209698872573133,0.11469084121515474,0.39842332996650875,-0.48284841550426194,10.382549873081855,0.07829105552177199,1.8071638382885489,-3.777356175423044,1.8614529654458827,-1.7852961870532689,0
7.159431896666667,15.21220977864025,0.11479210366030881,0.40360922517124276,-0.48780955476411814,10.384123859415357,0.07835912335137693,1.8089604548306737,-3.7805841559194606,1.8703663204284031,-1.7865085786757837,0
7.160820783055555,15.21472279211861,0.11489054379185516,0.4088186948452023,-0.49277400178484754,10.385706033309873,0.07842531409428129,1.810740902807917,-3.783740789175776,1.8786196649711235,-1.7876649424418958,0
7.162209669444445,15.217237808568468,0.11498438656222866,0.41405083737065096,-0.49774169454211903,10.387296157506837,0.0784884150288164,1.812427417364544,-3.7867797141009483,1.886462718743804,-1.7888123840612773,0
7.163598560555555,15.21975473161795,0.11507219718124265,0.4193048312672195,-0.5027125637809052,10.388890530955969,0.07854741950532235,1.8139797161126294,-3.789662477376475,1.89430629156413,-1.7899599037058518,0
7.164987455000001,15.222273462375412,0.11515288075538652,0.42457991294393155,-0.5076865121124876,10.39048900999168,0.07860157977815062,1.815373280430866,-3.7923605368752127,1.9021503756716291,-1.7911075002405836,0
7.166376340833334,15.224793891321717,0.11522568222733699,0.42987535925815773,-0.5126633980160581,10.392094913871297,0.07865040635490045,1.8165920780948532,-3.7948552209387447,1.9099949036834127,-1.7922551638076274,0
7.167765230555555,15.227315961826724,0.11529018822845197,0.43519062097137884,-0.5176431612580231,10.393708036885316,0.07869361606261242,1.8176268388624717,-3.7971357481747208,1.9178399462767062,-1.7934029047474718,0
7.169154118611112,15.229839593043506,0.11534632475729754,0.44052516094127375,-0.5226256706329654,10.395328158606198,0.07873115737141205,1.8185546209670809,-3.7992001695240925,1.9249442336900342,-1.7944529639086857,0
7.170542998055557,15.232364710117233,0.11539435823837542,0.445878517220658,-0.5276107836229532,10.396955063276364,0.07876321109637942,1.8193938762245208,-3.801055399294472,1.9315035258466917,-1.7953898056641049,0
7.171931895277779,15.234891307362538,0.11543489646289917,0.4512504375065442,-0.5325984711119863,10.39857469872871,0.07879008582945234,1.820063455008309,-3.8027132344216366,1.9380637264775835,-1.7963267736877306,0
7.173320772777779,15.237419271424292,0.11546888563534187,0.456640503383771,-0.5375884682874912,10.40018718673673,0.07881242902487906,1.8205846032274027,-3.804198382643609,1.9446246585680165,-1.7972638426967877,0
7.174709672222222,15.239948641552724,0.11549761440623077,0.46204868412260724,-0.5425807884300021,10.401792747126628,0.07883112181661238,1.8209862230807494,-3.805544514125956,1.9511865190609539,-1.7982010408192972,0
7.176098561944445,15.242479332046807,0.11552271003416863,0.46747474504379516,-0.5475751750364437,10.403391521542972,0.0788472764787244,1.8213048209299048,-3.8067941043233446,1.9577491584694524,-1.7991383467042374,0
7.177487453888889,15.245011345152347,0.11554614109396004,0.47291870191867696,-0.5525715220494876,10.404981971161378,0.07886222500596694,1.8218789067797299,-3.8079980601950636,1.964364368853469,-1.7997097466478076,0
7.178876345,15.247544664336335,0.11557021619974618,0.47838059291424617,-0.5575696632054737,10.406564327279982,0.07887754492127352,1.8226097055223198,-3.8092166885748338,1.9710852687692932,-1.8001022130770648,0
7.180265237222222,15.25007929072388,0.11559758439990699,0.4838605566638209,-0.5625694439444645,10.40813883256928,0.07889504599990615,1.8234125551277431,-3.8105192026527828,1.977806397730012,-1.8004946948828453,0
7.1816541194444445,15.25261521014614,0.11563123476267416,0.4893587609972259,-0.5675706564139146,10.409705719835697,0.07891676996479745,1.8243545497154015,-3.8119837008401607,1.984527701999835,-1.8008871889275335,0
7.18304300638889,15.255152464139707,0.11567449726712152,0.49487555679771544,-0.5725731794968968,10.41127046803393,0.07894503054838985,1.825511733064323,-3.8136987063026817,1.9912492528589139,-1.8012796993738613,0
7.1844318961111115,15.257691072368981,0.1157310419415918,0.500411310063132,-0.577576825795049,10.412833194739235,0.07898233287561629,1.8269664233313125,-3.8157600415215596,1.997971040934136,-1.8016722256748139,0
7.185820785833333,15.260231061509282,0.11580487907418402,0.5059664642145231,-0.5825813986157092,10.414402129919413,0.07903147563258202,1.8290099398886266,-3.8182747032470563,2.003757826088188,-1.801817177975651,0
7.187209672500001,15.262773121791332,0.11589173092303134,0.5115401240918264,-0.5875861937081733,10.415977635739386,0.07908953817428857,1.8313609841098049,-3.821131070854626,2.009359361387737,-1.8019447716355375,0
7.188598561111111,15.265318556484143,0.11597485072544171,0.5171295119542849,-0.5925903935171671,10.417560490346599,0.0791450907703474,1.8336304289412522,-3.823892390123585,2.014959854475796,-1.8020722991299507,0
7.189987447777779,15.267867106110867,0.11605375966406196,0.5227345706706992,-0.5975945682616375,10.41915040505852,0.07919780599402834,1.8358074992334457,-3.8265461178266973,2.020559289526976,-1.8021997600927298,0
7.191376339444445,15.270418498619444,0.11612860537704826,0.5283553563986932,-0.6025993015409618,10.42074708069555,0.07924778391486306,1.837895453713991,-3.829096047896072,2.0261576943909736,-1.8023271551518418,0
